Eu tive o prazer de ficar no Hotel Residencial Juliz por duas noites em maio de 2012. O proprietário, Julio, é um homem muito sério e inteligente, e isso é refletido em seu hotel. O Hotel Residencial Juliz tem acomodação básica, com uma aparência geral sem pintura. No entanto, tudo funciona e está em bom estado de conservação. Tem Wi-Fi gratuita e camas adequadas. O os chuveiros e trancas funcionam e as luzes são claras o suficiente para que se possa fazer coisas no quarto à noite. Julio e sua equipe são prestativos, gentis e atenciosos. Em um momento, Julio não estava no hotel e me ligou especialmente para responder uma pergunta e me dar dicas sobre minhas atividades propostas. Há evidência de melhoramento contínuo com escadas e outros, então você pode chegar e encontrar tudo maravilhosamente pintado. Acima de tudo, o preço é justo. A localização é na parte antiga de Porto Alegre, com interessantes ruas sinuosas e uma variedade de locais simples para comer. É uma área residencial, que, na Austrália ou Estados Unidos, já estaria povoada pela classe média. Está a uma distância de 1 km do Gasômetro e a uma caminhada curta do Centro Histórico. Não é muito longe para andar até a maioria dos locais de interesse como o Mercado Público (mais rápido se você for pelas colinas). Há um bom supermercado a 5 minutos de distância. Como eu falo português, eu não vi quanto o inglês é falado por aqui, mas Julio responde rapidamente os e-mails, então você pode descobrir isso facilmente. Esse lugar não é o Hilton Hotel, mas eu fiquei confortável e feliz e minha avaliação está endereçada para os viajantes econômicos.;localização;;;-1
Eu tive o prazer de ficar no Hotel Residencial Juliz por duas noites em maio de 2012. O proprietário, Julio, é um homem muito sério e inteligente, e isso é refletido em seu hotel. O Hotel Residencial Juliz tem acomodação básica, com uma aparência geral sem pintura. No entanto, tudo funciona e está em bom estado de conservação. Tem Wi-Fi gratuita e camas adequadas. O os chuveiros e trancas funcionam e as luzes são claras o suficiente para que se possa fazer coisas no quarto à noite. Julio e sua equipe são prestativos, gentis e atenciosos. Em um momento, Julio não estava no hotel e me ligou especialmente para responder uma pergunta e me dar dicas sobre minhas atividades propostas. Há evidência de melhoramento contínuo com escadas e outros, então você pode chegar e encontrar tudo maravilhosamente pintado. Acima de tudo, o preço é justo. A localização é na parte antiga de Porto Alegre, com interessantes ruas sinuosas e uma variedade de locais simples para comer. É uma área residencial, que, na Austrália ou Estados Unidos, já estaria povoada pela classe média. Está a uma distância de 1 km do Gasômetro e a uma caminhada curta do Centro Histórico. Não é muito longe para andar até a maioria dos locais de interesse como o Mercado Público (mais rápido se você for pelas colinas). Há um bom supermercado a 5 minutos de distância. Como eu falo português, eu não vi quanto o inglês é falado por aqui, mas Julio responde rapidamente os e-mails, então você pode descobrir isso facilmente. Esse lugar não é o Hilton Hotel, mas eu fiquei confortável e feliz e minha avaliação está endereçada para os viajantes econômicos.;preço;;;1
Eu tive o prazer de ficar no Hotel Residencial Juliz por duas noites em maio de 2012. O proprietário, Julio, é um homem muito sério e inteligente, e isso é refletido em seu hotel. O Hotel Residencial Juliz tem acomodação básica, com uma aparência geral sem pintura. No entanto, tudo funciona e está em bom estado de conservação. Tem Wi-Fi gratuita e camas adequadas. O os chuveiros e trancas funcionam e as luzes são claras o suficiente para que se possa fazer coisas no quarto à noite. Julio e sua equipe são prestativos, gentis e atenciosos. Em um momento, Julio não estava no hotel e me ligou especialmente para responder uma pergunta e me dar dicas sobre minhas atividades propostas. Há evidência de melhoramento contínuo com escadas e outros, então você pode chegar e encontrar tudo maravilhosamente pintado. Acima de tudo, o preço é justo. A localização é na parte antiga de Porto Alegre, com interessantes ruas sinuosas e uma variedade de locais simples para comer. É uma área residencial, que, na Austrália ou Estados Unidos, já estaria povoada pela classe média. Está a uma distância de 1 km do Gasômetro e a uma caminhada curta do Centro Histórico. Não é muito longe para andar até a maioria dos locais de interesse como o Mercado Público (mais rápido se você for pelas colinas). Há um bom supermercado a 5 minutos de distância. Como eu falo português, eu não vi quanto o inglês é falado por aqui, mas Julio responde rapidamente os e-mails, então você pode descobrir isso facilmente. Esse lugar não é o Hilton Hotel, mas eu fiquei confortável e feliz e minha avaliação está endereçada para os viajantes econômicos.;quarto;;;0
Eu tive o prazer de ficar no Hotel Residencial Juliz por duas noites em maio de 2012. O proprietário, Julio, é um homem muito sério e inteligente, e isso é refletido em seu hotel. O Hotel Residencial Juliz tem acomodação básica, com uma aparência geral sem pintura. No entanto, tudo funciona e está em bom estado de conservação. Tem Wi-Fi gratuita e camas adequadas. O os chuveiros e trancas funcionam e as luzes são claras o suficiente para que se possa fazer coisas no quarto à noite. Julio e sua equipe são prestativos, gentis e atenciosos. Em um momento, Julio não estava no hotel e me ligou especialmente para responder uma pergunta e me dar dicas sobre minhas atividades propostas. Há evidência de melhoramento contínuo com escadas e outros, então você pode chegar e encontrar tudo maravilhosamente pintado. Acima de tudo, o preço é justo. A localização é na parte antiga de Porto Alegre, com interessantes ruas sinuosas e uma variedade de locais simples para comer. É uma área residencial, que, na Austrália ou Estados Unidos, já estaria povoada pela classe média. Está a uma distância de 1 km do Gasômetro e a uma caminhada curta do Centro Histórico. Não é muito longe para andar até a maioria dos locais de interesse como o Mercado Público (mais rápido se você for pelas colinas). Há um bom supermercado a 5 minutos de distância. Como eu falo português, eu não vi quanto o inglês é falado por aqui, mas Julio responde rapidamente os e-mails, então você pode descobrir isso facilmente. Esse lugar não é o Hilton Hotel, mas eu fiquei confortável e feliz e minha avaliação está endereçada para os viajantes econômicos.;estabelecimento;hotel;;1
Eu tive o prazer de ficar no Hotel Residencial Juliz por duas noites em maio de 2012. O proprietário, Julio, é um homem muito sério e inteligente, e isso é refletido em seu hotel. O Hotel Residencial Juliz tem acomodação básica, com uma aparência geral sem pintura. No entanto, tudo funciona e está em bom estado de conservação. Tem Wi-Fi gratuita e camas adequadas. O os chuveiros e trancas funcionam e as luzes são claras o suficiente para que se possa fazer coisas no quarto à noite. Julio e sua equipe são prestativos, gentis e atenciosos. Em um momento, Julio não estava no hotel e me ligou especialmente para responder uma pergunta e me dar dicas sobre minhas atividades propostas. Há evidência de melhoramento contínuo com escadas e outros, então você pode chegar e encontrar tudo maravilhosamente pintado. Acima de tudo, o preço é justo. A localização é na parte antiga de Porto Alegre, com interessantes ruas sinuosas e uma variedade de locais simples para comer. É uma área residencial, que, na Austrália ou Estados Unidos, já estaria povoada pela classe média. Está a uma distância de 1 km do Gasômetro e a uma caminhada curta do Centro Histórico. Não é muito longe para andar até a maioria dos locais de interesse como o Mercado Público (mais rápido se você for pelas colinas). Há um bom supermercado a 5 minutos de distância. Como eu falo português, eu não vi quanto o inglês é falado por aqui, mas Julio responde rapidamente os e-mails, então você pode descobrir isso facilmente. Esse lugar não é o Hilton Hotel, mas eu fiquei confortável e feliz e minha avaliação está endereçada para os viajantes econômicos.;pontos de interesse;centro histórico;;0
Eu tive o prazer de ficar no Hotel Residencial Juliz por duas noites em maio de 2012. O proprietário, Julio, é um homem muito sério e inteligente, e isso é refletido em seu hotel. O Hotel Residencial Juliz tem acomodação básica, com uma aparência geral sem pintura. No entanto, tudo funciona e está em bom estado de conservação. Tem Wi-Fi gratuita e camas adequadas. O os chuveiros e trancas funcionam e as luzes são claras o suficiente para que se possa fazer coisas no quarto à noite. Julio e sua equipe são prestativos, gentis e atenciosos. Em um momento, Julio não estava no hotel e me ligou especialmente para responder uma pergunta e me dar dicas sobre minhas atividades propostas. Há evidência de melhoramento contínuo com escadas e outros, então você pode chegar e encontrar tudo maravilhosamente pintado. Acima de tudo, o preço é justo. A localização é na parte antiga de Porto Alegre, com interessantes ruas sinuosas e uma variedade de locais simples para comer. É uma área residencial, que, na Austrália ou Estados Unidos, já estaria povoada pela classe média. Está a uma distância de 1 km do Gasômetro e a uma caminhada curta do Centro Histórico. Não é muito longe para andar até a maioria dos locais de interesse como o Mercado Público (mais rápido se você for pelas colinas). Há um bom supermercado a 5 minutos de distância. Como eu falo português, eu não vi quanto o inglês é falado por aqui, mas Julio responde rapidamente os e-mails, então você pode descobrir isso facilmente. Esse lugar não é o Hilton Hotel, mas eu fiquei confortável e feliz e minha avaliação está endereçada para os viajantes econômicos.;instalações;instalação do banheiro;chuveiro;1
Eu tive o prazer de ficar no Hotel Residencial Juliz por duas noites em maio de 2012. O proprietário, Julio, é um homem muito sério e inteligente, e isso é refletido em seu hotel. O Hotel Residencial Juliz tem acomodação básica, com uma aparência geral sem pintura. No entanto, tudo funciona e está em bom estado de conservação. Tem Wi-Fi gratuita e camas adequadas. O os chuveiros e trancas funcionam e as luzes são claras o suficiente para que se possa fazer coisas no quarto à noite. Julio e sua equipe são prestativos, gentis e atenciosos. Em um momento, Julio não estava no hotel e me ligou especialmente para responder uma pergunta e me dar dicas sobre minhas atividades propostas. Há evidência de melhoramento contínuo com escadas e outros, então você pode chegar e encontrar tudo maravilhosamente pintado. Acima de tudo, o preço é justo. A localização é na parte antiga de Porto Alegre, com interessantes ruas sinuosas e uma variedade de locais simples para comer. É uma área residencial, que, na Austrália ou Estados Unidos, já estaria povoada pela classe média. Está a uma distância de 1 km do Gasômetro e a uma caminhada curta do Centro Histórico. Não é muito longe para andar até a maioria dos locais de interesse como o Mercado Público (mais rápido se você for pelas colinas). Há um bom supermercado a 5 minutos de distância. Como eu falo português, eu não vi quanto o inglês é falado por aqui, mas Julio responde rapidamente os e-mails, então você pode descobrir isso facilmente. Esse lugar não é o Hilton Hotel, mas eu fiquei confortável e feliz e minha avaliação está endereçada para os viajantes econômicos.;qualidade do sono;;;1
Eu tive o prazer de ficar no Hotel Residencial Juliz por duas noites em maio de 2012. O proprietário, Julio, é um homem muito sério e inteligente, e isso é refletido em seu hotel. O Hotel Residencial Juliz tem acomodação básica, com uma aparência geral sem pintura. No entanto, tudo funciona e está em bom estado de conservação. Tem Wi-Fi gratuita e camas adequadas. O os chuveiros e trancas funcionam e as luzes são claras o suficiente para que se possa fazer coisas no quarto à noite. Julio e sua equipe são prestativos, gentis e atenciosos. Em um momento, Julio não estava no hotel e me ligou especialmente para responder uma pergunta e me dar dicas sobre minhas atividades propostas. Há evidência de melhoramento contínuo com escadas e outros, então você pode chegar e encontrar tudo maravilhosamente pintado. Acima de tudo, o preço é justo. A localização é na parte antiga de Porto Alegre, com interessantes ruas sinuosas e uma variedade de locais simples para comer. É uma área residencial, que, na Austrália ou Estados Unidos, já estaria povoada pela classe média. Está a uma distância de 1 km do Gasômetro e a uma caminhada curta do Centro Histórico. Não é muito longe para andar até a maioria dos locais de interesse como o Mercado Público (mais rápido se você for pelas colinas). Há um bom supermercado a 5 minutos de distância. Como eu falo português, eu não vi quanto o inglês é falado por aqui, mas Julio responde rapidamente os e-mails, então você pode descobrir isso facilmente. Esse lugar não é o Hilton Hotel, mas eu fiquei confortável e feliz e minha avaliação está endereçada para os viajantes econômicos.;localização;endereço;rua;-1
Eu tive o prazer de ficar no Hotel Residencial Juliz por duas noites em maio de 2012. O proprietário, Julio, é um homem muito sério e inteligente, e isso é refletido em seu hotel. O Hotel Residencial Juliz tem acomodação básica, com uma aparência geral sem pintura. No entanto, tudo funciona e está em bom estado de conservação. Tem Wi-Fi gratuita e camas adequadas. O os chuveiros e trancas funcionam e as luzes são claras o suficiente para que se possa fazer coisas no quarto à noite. Julio e sua equipe são prestativos, gentis e atenciosos. Em um momento, Julio não estava no hotel e me ligou especialmente para responder uma pergunta e me dar dicas sobre minhas atividades propostas. Há evidência de melhoramento contínuo com escadas e outros, então você pode chegar e encontrar tudo maravilhosamente pintado. Acima de tudo, o preço é justo. A localização é na parte antiga de Porto Alegre, com interessantes ruas sinuosas e uma variedade de locais simples para comer. É uma área residencial, que, na Austrália ou Estados Unidos, já estaria povoada pela classe média. Está a uma distância de 1 km do Gasômetro e a uma caminhada curta do Centro Histórico. Não é muito longe para andar até a maioria dos locais de interesse como o Mercado Público (mais rápido se você for pelas colinas). Há um bom supermercado a 5 minutos de distância. Como eu falo português, eu não vi quanto o inglês é falado por aqui, mas Julio responde rapidamente os e-mails, então você pode descobrir isso facilmente. Esse lugar não é o Hilton Hotel, mas eu fiquei confortável e feliz e minha avaliação está endereçada para os viajantes econômicos.;instalações;instalação interna;escada;0
Hotel com ótima localização, perto de vários restaurantes e perto do centro. Café da manhã razoável. Quarto bem aconchegante, só o banheiro é bem simples mas da pro gasto,fiaria de novo pelo custo/beneficio.;estabelecimento;hotel;;0
Hotel com ótima localização, perto de vários restaurantes e perto do centro. Café da manhã razoável. Quarto bem aconchegante, só o banheiro é bem simples mas da pro gasto,fiaria de novo pelo custo/beneficio.;quarto;;;1
Hotel com ótima localização, perto de vários restaurantes e perto do centro. Café da manhã razoável. Quarto bem aconchegante, só o banheiro é bem simples mas da pro gasto,fiaria de novo pelo custo/beneficio.;localização;;;1
Hotel com ótima localização, perto de vários restaurantes e perto do centro. Café da manhã razoável. Quarto bem aconchegante, só o banheiro é bem simples mas da pro gasto,fiaria de novo pelo custo/beneficio.;refeição;café da manhã;;1
Ficamos por 2 semanas no Hotel. Bom atendimento, café da manhã razoável, no entanto sem muitas variedades. Em 1 semana você já fica enjoado da repetitividade.Elevador precisando de manutenção. Quando parávamos no andar desejado, ele parava de vez, meio bruto.No mais, bom hotel.;atendimento;;;1
Ficamos por 2 semanas no Hotel. Bom atendimento, café da manhã razoável, no entanto sem muitas variedades. Em 1 semana você já fica enjoado da repetitividade.Elevador precisando de manutenção. Quando parávamos no andar desejado, ele parava de vez, meio bruto.No mais, bom hotel.;instalações;instalação interna;elevador;-1
Ficamos por 2 semanas no Hotel. Bom atendimento, café da manhã razoável, no entanto sem muitas variedades. Em 1 semana você já fica enjoado da repetitividade.Elevador precisando de manutenção. Quando parávamos no andar desejado, ele parava de vez, meio bruto.No mais, bom hotel.;refeição;café da manhã;;1
Ficamos por 2 semanas no Hotel. Bom atendimento, café da manhã razoável, no entanto sem muitas variedades. Em 1 semana você já fica enjoado da repetitividade.Elevador precisando de manutenção. Quando parávamos no andar desejado, ele parava de vez, meio bruto.No mais, bom hotel.;estabelecimento;hotel;;1
As fotos não condizem com o que eu encontrei lá. o banheiro é muuuito velho, a torneira quando aberta fazia um barulho que mais parecia um trem chegando, papel de parede do quarto rasgado, o café da manhã bem mais ou menos, enquanto comíamos a mulher começou a resmungar, desligar o ar condicionado, televisão, e retirar a comida, uma falta de respeito, não recomendo. ;quarto;;;0
As fotos não condizem com o que eu encontrei lá. o banheiro é muuuito velho, a torneira quando aberta fazia um barulho que mais parecia um trem chegando, papel de parede do quarto rasgado, o café da manhã bem mais ou menos, enquanto comíamos a mulher começou a resmungar, desligar o ar condicionado, televisão, e retirar a comida, uma falta de respeito, não recomendo. ;instalações;instalação do quarto;televisão;0
As fotos não condizem com o que eu encontrei lá. o banheiro é muuuito velho, a torneira quando aberta fazia um barulho que mais parecia um trem chegando, papel de parede do quarto rasgado, o café da manhã bem mais ou menos, enquanto comíamos a mulher começou a resmungar, desligar o ar condicionado, televisão, e retirar a comida, uma falta de respeito, não recomendo. ;refeição;café da manhã;;1
As fotos não condizem com o que eu encontrei lá. o banheiro é muuuito velho, a torneira quando aberta fazia um barulho que mais parecia um trem chegando, papel de parede do quarto rasgado, o café da manhã bem mais ou menos, enquanto comíamos a mulher começou a resmungar, desligar o ar condicionado, televisão, e retirar a comida, uma falta de respeito, não recomendo. ;instalações;instalação do banheiro;torneira;-1
Hotel com ótima localização, perto de vários restaurantes e perto do centro. Café da manhã razoável. Quarto bem aconchegante, só o banheiro é bem simples. Atendimento muito atencioso e educado. Perfeito para um banho e uma ótima noite de sono.;refeição;café da manhã;;1
Hotel com ótima localização, perto de vários restaurantes e perto do centro. Café da manhã razoável. Quarto bem aconchegante, só o banheiro é bem simples. Atendimento muito atencioso e educado. Perfeito para um banho e uma ótima noite de sono.;localização;;;1
Hotel com ótima localização, perto de vários restaurantes e perto do centro. Café da manhã razoável. Quarto bem aconchegante, só o banheiro é bem simples. Atendimento muito atencioso e educado. Perfeito para um banho e uma ótima noite de sono.;atendimento;;;1
Hotel com ótima localização, perto de vários restaurantes e perto do centro. Café da manhã razoável. Quarto bem aconchegante, só o banheiro é bem simples. Atendimento muito atencioso e educado. Perfeito para um banho e uma ótima noite de sono.;quarto;;;1
Hotel com ótima localização, perto de vários restaurantes e perto do centro. Café da manhã razoável. Quarto bem aconchegante, só o banheiro é bem simples. Atendimento muito atencioso e educado. Perfeito para um banho e uma ótima noite de sono.;estabelecimento;hotel;;0
O Hotel tem ótima localização, perto do centro histórico e principais atrações de Porto Alegre.Quarto com ar-condicionado que funcionava bem e cama confortável! Só o banheiro que deixa um pouco a desejar, mesmo assim tudo funcionava muito bem!! O café-da-manhã é bom! Pra quem pretende ficar o dia todo na rua e voltar pro Hotel somente pra dormir, está ótimo!!;estabelecimento;hotel;;0
O Hotel tem ótima localização, perto do centro histórico e principais atrações de Porto Alegre.Quarto com ar-condicionado que funcionava bem e cama confortável! Só o banheiro que deixa um pouco a desejar, mesmo assim tudo funcionava muito bem!! O café-da-manhã é bom! Pra quem pretende ficar o dia todo na rua e voltar pro Hotel somente pra dormir, está ótimo!!;localização;;;1
O Hotel tem ótima localização, perto do centro histórico e principais atrações de Porto Alegre.Quarto com ar-condicionado que funcionava bem e cama confortável! Só o banheiro que deixa um pouco a desejar, mesmo assim tudo funcionava muito bem!! O café-da-manhã é bom! Pra quem pretende ficar o dia todo na rua e voltar pro Hotel somente pra dormir, está ótimo!!;quarto;;;0
O Hotel tem ótima localização, perto do centro histórico e principais atrações de Porto Alegre.Quarto com ar-condicionado que funcionava bem e cama confortável! Só o banheiro que deixa um pouco a desejar, mesmo assim tudo funcionava muito bem!! O café-da-manhã é bom! Pra quem pretende ficar o dia todo na rua e voltar pro Hotel somente pra dormir, está ótimo!!;qualidade do sono;;;1
O Hotel tem ótima localização, perto do centro histórico e principais atrações de Porto Alegre.Quarto com ar-condicionado que funcionava bem e cama confortável! Só o banheiro que deixa um pouco a desejar, mesmo assim tudo funcionava muito bem!! O café-da-manhã é bom! Pra quem pretende ficar o dia todo na rua e voltar pro Hotel somente pra dormir, está ótimo!!;qualidade do sono;;;1
O Hotel tem ótima localização, perto do centro histórico e principais atrações de Porto Alegre.Quarto com ar-condicionado que funcionava bem e cama confortável! Só o banheiro que deixa um pouco a desejar, mesmo assim tudo funcionava muito bem!! O café-da-manhã é bom! Pra quem pretende ficar o dia todo na rua e voltar pro Hotel somente pra dormir, está ótimo!!;pontos de interesse;centro histórico;;0
O Hotel tem ótima localização, perto do centro histórico e principais atrações de Porto Alegre.Quarto com ar-condicionado que funcionava bem e cama confortável! Só o banheiro que deixa um pouco a desejar, mesmo assim tudo funcionava muito bem!! O café-da-manhã é bom! Pra quem pretende ficar o dia todo na rua e voltar pro Hotel somente pra dormir, está ótimo!!;localização;endereço;rua;0
Hotel com ótima localização mas com instalações velhas. Tomadas nao funcionavam. O quarto tinha cheiro de velho e tive alergia com a roupa de cama. Café da manha é razoavel com poucas opções. Wifi caia a todo momento e nao funcionava depois das 11 da noite.;qualidade do sono;;;-1
Hotel com ótima localização mas com instalações velhas. Tomadas nao funcionavam. O quarto tinha cheiro de velho e tive alergia com a roupa de cama. Café da manha é razoavel com poucas opções. Wifi caia a todo momento e nao funcionava depois das 11 da noite.;estabelecimento;hotel;;0
Hotel com ótima localização mas com instalações velhas. Tomadas nao funcionavam. O quarto tinha cheiro de velho e tive alergia com a roupa de cama. Café da manha é razoavel com poucas opções. Wifi caia a todo momento e nao funcionava depois das 11 da noite.;quarto;;;-1
Hotel com ótima localização mas com instalações velhas. Tomadas nao funcionavam. O quarto tinha cheiro de velho e tive alergia com a roupa de cama. Café da manha é razoavel com poucas opções. Wifi caia a todo momento e nao funcionava depois das 11 da noite.;localização;;;1
Hotel com ótima localização mas com instalações velhas. Tomadas nao funcionavam. O quarto tinha cheiro de velho e tive alergia com a roupa de cama. Café da manha é razoavel com poucas opções. Wifi caia a todo momento e nao funcionava depois das 11 da noite.;instalações;instalação do quarto;tomada;-1
Hotel com ótima localização mas com instalações velhas. Tomadas nao funcionavam. O quarto tinha cheiro de velho e tive alergia com a roupa de cama. Café da manha é razoavel com poucas opções. Wifi caia a todo momento e nao funcionava depois das 11 da noite.;instalações;;;-1
Hotel muito antigo, no site é lindo, pessoalmente é horrível, cheira mofo, banheiro sujo, ar condicionado péssimo, café da manhã sem muitas opções, chuveiro demora a sair água quente, não tem indicação de quente/frio, tv de 14 antiga, internet nem sempre funciona e estacionamento caro, sendo que no site do reserva fácil não informa a cobrança. Ninguém ajuda a carregar as malas e, além do mais, quando buscam seu carro no estacionamento vem com cheiro de cigarro e com o ar condicionado e rádio ligados! Péssimo!!! Não me hospedo mais nesse hotel e nem recomendo!;estabelecimento;hotel;;-1
Hotel muito antigo, no site é lindo, pessoalmente é horrível, cheira mofo, banheiro sujo, ar condicionado péssimo, café da manhã sem muitas opções, chuveiro demora a sair água quente, não tem indicação de quente/frio, tv de 14 antiga, internet nem sempre funciona e estacionamento caro, sendo que no site do reserva fácil não informa a cobrança. Ninguém ajuda a carregar as malas e, além do mais, quando buscam seu carro no estacionamento vem com cheiro de cigarro e com o ar condicionado e rádio ligados! Péssimo!!! Não me hospedo mais nesse hotel e nem recomendo!;instalações;instalação do quarto;internet;-1
Hotel muito antigo, no site é lindo, pessoalmente é horrível, cheira mofo, banheiro sujo, ar condicionado péssimo, café da manhã sem muitas opções, chuveiro demora a sair água quente, não tem indicação de quente/frio, tv de 14 antiga, internet nem sempre funciona e estacionamento caro, sendo que no site do reserva fácil não informa a cobrança. Ninguém ajuda a carregar as malas e, além do mais, quando buscam seu carro no estacionamento vem com cheiro de cigarro e com o ar condicionado e rádio ligados! Péssimo!!! Não me hospedo mais nesse hotel e nem recomendo!;instalações;instalação do banheiro;chuveiro;-1
Hotel muito antigo, no site é lindo, pessoalmente é horrível, cheira mofo, banheiro sujo, ar condicionado péssimo, café da manhã sem muitas opções, chuveiro demora a sair água quente, não tem indicação de quente/frio, tv de 14 antiga, internet nem sempre funciona e estacionamento caro, sendo que no site do reserva fácil não informa a cobrança. Ninguém ajuda a carregar as malas e, além do mais, quando buscam seu carro no estacionamento vem com cheiro de cigarro e com o ar condicionado e rádio ligados! Péssimo!!! Não me hospedo mais nesse hotel e nem recomendo!;instalações;instalação externa;estacionamento;-1
Hotel muito antigo, no site é lindo, pessoalmente é horrível, cheira mofo, banheiro sujo, ar condicionado péssimo, café da manhã sem muitas opções, chuveiro demora a sair água quente, não tem indicação de quente/frio, tv de 14 antiga, internet nem sempre funciona e estacionamento caro, sendo que no site do reserva fácil não informa a cobrança. Ninguém ajuda a carregar as malas e, além do mais, quando buscam seu carro no estacionamento vem com cheiro de cigarro e com o ar condicionado e rádio ligados! Péssimo!!! Não me hospedo mais nesse hotel e nem recomendo!;refeição;café da manhã;;-1
Hotel muito antigo, no site é lindo, pessoalmente é horrível, cheira mofo, banheiro sujo, ar condicionado péssimo, café da manhã sem muitas opções, chuveiro demora a sair água quente, não tem indicação de quente/frio, tv de 14 antiga, internet nem sempre funciona e estacionamento caro, sendo que no site do reserva fácil não informa a cobrança. Ninguém ajuda a carregar as malas e, além do mais, quando buscam seu carro no estacionamento vem com cheiro de cigarro e com o ar condicionado e rádio ligados! Péssimo!!! Não me hospedo mais nesse hotel e nem recomendo!;instalações;instalação do quarto;tv;-1
Instalações velhas, cheirando a mofo. Para quem tem rinite, aquele carpete é horrível! Demora para esquentar a água do chuveiro e torneiras. O banheiro não tem box, então ao utilizar o chuveiro o banheiro fica todo molhado. Wi-fi instável, a conexão cai. Ar condicionado antigo e barulhento. Café da manhã básico.;instalações;instalação do banheiro;chuveiro;-1
Instalações velhas, cheirando a mofo. Para quem tem rinite, aquele carpete é horrível! Demora para esquentar a água do chuveiro e torneiras. O banheiro não tem box, então ao utilizar o chuveiro o banheiro fica todo molhado. Wi-fi instável, a conexão cai. Ar condicionado antigo e barulhento. Café da manhã básico.;refeição;café da manhã;;1
Instalações velhas, cheirando a mofo. Para quem tem rinite, aquele carpete é horrível! Demora para esquentar a água do chuveiro e torneiras. O banheiro não tem box, então ao utilizar o chuveiro o banheiro fica todo molhado. Wi-fi instável, a conexão cai. Ar condicionado antigo e barulhento. Café da manhã básico.;instalações;;;-1
Instalações velhas, cheirando a mofo. Para quem tem rinite, aquele carpete é horrível! Demora para esquentar a água do chuveiro e torneiras. O banheiro não tem box, então ao utilizar o chuveiro o banheiro fica todo molhado. Wi-fi instável, a conexão cai. Ar condicionado antigo e barulhento. Café da manhã básico.;instalações;instalação do quarto;carpete;-1
Instalações velhas, cheirando a mofo. Para quem tem rinite, aquele carpete é horrível! Demora para esquentar a água do chuveiro e torneiras. O banheiro não tem box, então ao utilizar o chuveiro o banheiro fica todo molhado. Wi-fi instável, a conexão cai. Ar condicionado antigo e barulhento. Café da manhã básico.;instalações;instalação do banheiro;torneira;-1
Não sei nem se posso chamar aquilo de hotel.Instalações velhas e mal consevadas. Tudo cheira a mofo. Faltou água por duas vezes durante a estadia e demora muito a sair agua quente nas torneiras e chuveiro. Serviço de café da manhã horrível...;serviço;;;-1
Não sei nem se posso chamar aquilo de hotel.Instalações velhas e mal consevadas. Tudo cheira a mofo. Faltou água por duas vezes durante a estadia e demora muito a sair agua quente nas torneiras e chuveiro. Serviço de café da manhã horrível...;refeição;café da manhã;;-1
Não sei nem se posso chamar aquilo de hotel.Instalações velhas e mal consevadas. Tudo cheira a mofo. Faltou água por duas vezes durante a estadia e demora muito a sair agua quente nas torneiras e chuveiro. Serviço de café da manhã horrível...;instalações;;;-1
Não sei nem se posso chamar aquilo de hotel.Instalações velhas e mal consevadas. Tudo cheira a mofo. Faltou água por duas vezes durante a estadia e demora muito a sair agua quente nas torneiras e chuveiro. Serviço de café da manhã horrível...;estabelecimento;hotel;;0
Não sei nem se posso chamar aquilo de hotel.Instalações velhas e mal consevadas. Tudo cheira a mofo. Faltou água por duas vezes durante a estadia e demora muito a sair agua quente nas torneiras e chuveiro. Serviço de café da manhã horrível...;instalações;instalação do banheiro;chuveiro;-1
Não sei nem se posso chamar aquilo de hotel.Instalações velhas e mal consevadas. Tudo cheira a mofo. Faltou água por duas vezes durante a estadia e demora muito a sair agua quente nas torneiras e chuveiro. Serviço de café da manhã horrível...;instalações;instalação do banheiro;torneira;-1
O pagamento tem que ser na entrada, sem a possibilidade de parcelar, além disso na entrada não há rampa e nenhum funcionário se prontifica a te ajudar com as bagagens. No período que me hospedei ( 5 dias ) o WIFI não pegou em nenhum instante e o computador do hotel disponível para os hospedes estava cheio de vírus o que bloqueou minha conta no facebook. A limpeza, a localização e o café da manhã estavam ótimos, porém esse último começava apenas as 7, o que complica a vida de quem está na cidade a negocios ou para prestar vestibular A empresa de táxi demora demais para chegar no hotel e os funcionários não são capacitados para sugerir passeios turisticos. Não recomendo.;localização;;;1
O pagamento tem que ser na entrada, sem a possibilidade de parcelar, além disso na entrada não há rampa e nenhum funcionário se prontifica a te ajudar com as bagagens. No período que me hospedei ( 5 dias ) o WIFI não pegou em nenhum instante e o computador do hotel disponível para os hospedes estava cheio de vírus o que bloqueou minha conta no facebook. A limpeza, a localização e o café da manhã estavam ótimos, porém esse último começava apenas as 7, o que complica a vida de quem está na cidade a negocios ou para prestar vestibular A empresa de táxi demora demais para chegar no hotel e os funcionários não são capacitados para sugerir passeios turisticos. Não recomendo.;localização;endereço;cidade;0
O pagamento tem que ser na entrada, sem a possibilidade de parcelar, além disso na entrada não há rampa e nenhum funcionário se prontifica a te ajudar com as bagagens. No período que me hospedei ( 5 dias ) o WIFI não pegou em nenhum instante e o computador do hotel disponível para os hospedes estava cheio de vírus o que bloqueou minha conta no facebook. A limpeza, a localização e o café da manhã estavam ótimos, porém esse último começava apenas as 7, o que complica a vida de quem está na cidade a negocios ou para prestar vestibular A empresa de táxi demora demais para chegar no hotel e os funcionários não são capacitados para sugerir passeios turisticos. Não recomendo.;funcionários;;;-1
